funding_total_usd ;market ;funding_rounds;seed;venture;equity_crowdfunding;undisclosed;debt_financing;angel;grant;private_equity;post_ipo_equity;post_ipo_debt;secondary_market;product_crowdfunding;round_A;round_B;round_C;round_D;round_E;round_F;round_G;round_H;Status;firm_age
9.00E+07;Education ;1;0;0;0;0;0;0;90000000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
5800000;Hospitality ;1;0;0;0;0;0;0;5800000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29
900000;Curated Web ;1;0;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
15000;Social Media ;1;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
2.01E+07;Fashion ;3;0;20071510;0;0;0;0;0;0;0;0;0;0;2250000;3250000;14571510;0;0;0;0;0;1;15
4.50E+07;Television ;1;0;45000000;0;0;0;0;0;0;0;0;0;0;45000000;0;0;0;0;0;0;0;1;19
50000;Software ;1;0;0;0;0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
16000;Curated Web ;1;0;0;0;0;16000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
5400000;Messaging ;1;0;5400000;0;0;0;0;0;0;0;0;0;0;5400000;0;0;0;0;0;0;0;1;19
1.50E+08;Clean Technology ;3;0;150000000;0;0;0;0;0;0;0;0;0;0;0;30000000;70000000;50000000;0;0;0;0;1;18
1.87E+07;Enterprise Software ;2;0;18700000;0;0;0;0;0;0;0;0;0;0;1700000;17000000;0;0;0;0;0;0;1;16
600000;Enterprise Software ;1;0;600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
3840000;Social Television ;3;2640000;1200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1.31E+08;Enterprise Software ;8;0;125999998;0;0;5000000;0;0;0;0;0;0;0;0;7000000;15000000;85000000;15000000;0;0;0;1;21
1000000;Social Commerce ;1;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
25000;Mobile Games ;1;25000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
1.94E+07;E-Commerce ;2;0;19400000;0;0;0;0;0;0;0;0;0;0;7900000;11500000;0;0;0;0;0;0;1;14
3000000;Oil ;1;0;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20
100002;Software ;1;0;100002;0;0;0;0;0;0;0;0;0;0;100002;0;0;0;0;0;0;0;1;16
420000;Enterprise Software ;2;120000;0;0;0;0;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
5000;Fashion ;1;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
17000;Energy Efficiency ;1;17000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
7800000;Law Enforcement ;2;0;7800000;0;0;0;0;0;0;0;0;0;0;5800000;0;0;0;0;0;0;0;1;13
3142406;Software ;1;0;0;0;0;0;0;0;3142406;0;0;0;0;0;0;0;0;0;0;0;0;1;17
1.05E+07;Internet ;2;0;10500000;0;0;0;0;0;0;0;0;0;0;2500000;8000000;0;0;0;0;0;0;1;21
6000000;Parenting ;1;6000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
1.53E+07;Social Network Media ;5;0;15300000;0;0;0;0;0;0;0;0;0;0;6000000;3300000;6000000;0;0;0;0;0;1;21
802377;Curated Web ;1;0;802377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
3300000;Concerts ;3;2400000;0;0;0;0;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
3900000;News ;4;0;2000000;0;0;1900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
5.57E+07;Beauty ;5;4000000;51715020;0;0;0;0;0;0;0;0;0;0;6800000;14915020;30000000;0;0;0;0;0;1;18
3.02E+07;Mobile ;4;0;30162999;0;0;0;0;0;0;0;0;0;0;0;0;13058000;0;0;0;0;0;1;24
3.67E+07;Software ;5;0;36713881;0;0;0;0;0;0;0;0;0;0;6500000;28845881;0;0;0;0;0;0;1;15
3500000;Social Media ;1;0;0;0;0;0;0;3500000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
3000000;Mobile ;3;0;3000000;0;0;0;0;0;0;0;0;0;0;0;3000000;0;0;0;0;0;0;1;14
2700000;Photography ;1;0;2700000;0;0;0;0;0;0;0;0;0;0;2700000;0;0;0;0;0;0;0;1;13
2500000;Small and Medium Businesses ;1;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
1800000;Software ;1;1800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
581961;Software ;2;0;581961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25
1.22E+08;Mobile ;7;0;121500000;0;0;0;0;0;0;0;0;0;0;4000000;17000000;22000000;26000000;0;0;0;0;1;20
100000;Mobile ;1;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
2250000;Media ;2;0;2000000;0;0;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
5000000;Facebook Applications ;2;0;2500000;0;0;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20
1240000;Big Data ;3;40000;1200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
7500000;Software ;1;0;7500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23
7886000;Biotechnology ;5;0;6886000;0;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
1500000;E-Commerce ;1;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
1.21E+08;Communications Hardware ;2;0;0;0;0;0;0;0;0;120607339;0;0;0;0;0;0;0;0;0;0;0;1;29
3.10E+08;Health Care ;3;0;310000000;0;0;0;0;0;0;0;0;0;0;176000000;134000000;0;0;0;0;0;0;1;12
2852397;Software ;1;0;2852397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
617000;Legal ;5;417000;0;0;0;0;0;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1065500;Home & Garden ;3;0;1065500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28
1000000;Games ;1;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
4325000;Mobile Advertising ;6;625000;2200000;0;0;1500000;0;0;0;0;0;0;0;2200000;0;0;0;0;0;0;0;1;14
5.07E+07;Advice ;2;0;50700000;0;0;0;0;0;0;0;0;0;0;25000000;25700000;0;0;0;0;0;0;1;22
2.54E+08;Lifestyle ;6;0;249000000;0;0;5000000;0;0;0;0;0;0;0;33000000;76000000;55000000;85000000;0;0;0;0;1;15
2600000;Pets ;1;0;2600000;0;0;0;0;0;0;0;0;0;0;2600000;0;0;0;0;0;0;0;1;15
250000;Legal ;3;150000;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
8000000;Chat ;2;0;8000000;0;0;0;0;0;0;0;0;0;0;8000000;0;0;0;0;0;0;0;1;19
862000;User Experience Design ;1;0;862000;0;0;0;0;0;0;0;0;0;0;862000;0;0;0;0;0;0;0;1;18
2350000;Big Data ;3;2200000;0;0;0;0;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
2.13E+07;Hardware ;4;0;17256123;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
500000;Travel ;1;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
7000000;Human Resources ;2;1000000;6000000;0;0;0;0;0;0;0;0;0;0;6000000;0;0;0;0;0;0;0;1;13
990000;Health and Wellness ;1;0;990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
2.75E+07;Biotechnology ;3;300000;27200000;0;0;0;0;0;0;0;0;0;0;0;22200000;0;0;0;0;0;0;1;18
250250;Curated Web ;1;250250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
3000000;Software ;1;0;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
8500000;Semiconductors ;2;0;8500000;0;0;0;0;0;0;0;0;0;0;0;3500000;0;0;0;0;0;0;1;18
2.45E+08;Games ;6;0;244500000;0;0;0;0;0;0;0;0;0;0;4000000;5500000;30000000;85000000;120000000;0;0;0;1;19
4.65E+08;Finance ;10;0;103650000;0;0;361713500;0;0;0;0;0;0;0;0;17000000;30000000;50000000;0;0;0;0;1;16
5000000;Consulting ;1;5000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20
5000000;Shopping ;3;0;5000000;0;0;0;0;0;0;0;0;0;0;1500000;2000000;1500000;0;0;0;0;0;1;20
1.10E+07;Software ;3;0;11000000;0;0;0;0;0;0;0;0;0;0;0;8000000;0;0;0;0;0;0;1;22
1500000;Mobile Coupons ;1;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1495092;Technology ;1;0;1495092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
2.77E+07;Software ;1;0;27670000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31
2.13E+07;Biotechnology ;3;0;21269220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
1.10E+07;Analytics ;1;0;11000000;0;0;0;0;0;0;0;0;0;0;11000000;0;0;0;0;0;0;0;1;15
753655;Software ;1;0;753655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
1.30E+07;Analytics ;3;2000000;11000000;0;0;0;0;0;0;0;0;0;0;11000000;0;0;0;0;0;0;0;1;14
2287685;Hardware + Software ;3;0;2287685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
7.20E+07;Semiconductors ;5;0;72002285;0;0;0;0;0;0;0;0;0;0;8000000;5000000;4000000;0;0;0;0;0;1;16
1900000;Biotechnology ;1;0;1900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
3150000;Face Recognition ;5;1800000;1200000;0;0;0;150000;0;0;0;0;0;0;1200000;0;0;0;0;0;0;0;1;13
5800000;Personalization ;2;800000;5000000;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;1;12
2250000;Hospitality ;1;0;2250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32
6.59E+07;Mobile ;4;0;55931050;0;0;10000000;0;0;0;0;0;0;0;0;36800000;0;0;0;0;0;0;1;22
285000;Advertising ;1;285000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
4.62E+07;Biotechnology ;5;0;39000000;0;0;0;0;0;7243205;0;0;0;0;13500000;25500000;0;0;0;0;0;0;1;16
800000;Promotional ;2;200000;0;0;0;0;600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.65E+08;Biotechnology ;2;0;0;0;0;165000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
1787500;Enterprise Software ;2;1500000;287500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
3952000;Skill Assessment ;4;2670000;0;0;0;1282000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
2.86E+07;Business Intelligence ;3;0;28600000;0;0;0;0;0;0;0;0;0;0;0;0;13500000;10000000;5100000;0;0;0;1;28
2.90E+07;Health Care ;2;0;12000000;0;0;0;0;0;17000000;0;0;0;0;0;0;0;12000000;0;0;0;0;1;24
1.09E+07;Semiconductors ;1;0;10900000;0;0;0;0;0;0;0;0;0;0;10900000;0;0;0;0;0;0;0;1;20
19999;Biotechnology ;1;0;0;0;0;19999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20
8375000;Health Care ;1;0;8375000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
6000000;Biotechnology ;1;0;0;0;0;0;0;0;6000000;0;0;0;0;0;0;0;0;0;0;0;0;1;13
9770000;Games ;4;2670000;7100000;0;0;0;0;0;0;0;0;0;0;7100000;0;0;0;0;0;0;0;1;13
584269;Software ;1;0;584269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
4.00E+07;Enterprise Software ;2;0;40000000;0;0;0;0;0;0;0;0;0;0;0;0;15000000;25000000;0;0;0;0;1;17
339640;SaaS ;3;339640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1400000;Apps ;1;1400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
7734982;Entertainment ;1;0;7734982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1000000;Crowdsourcing ;1;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
100000;Consumers ;1;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.35E+07;Analytics ;6;0;13523540;0;0;0;0;0;0;0;0;0;0;902545;3000000;5574993;4046002;0;0;0;0;1;19
3000000;Software ;2;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1500000;Pharmaceuticals ;1;0;1500000;0;0;0;0;0;0;0;0;0;0;1500000;0;0;0;0;0;0;0;1;15
2000000;Software ;1;0;2000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
3436500;Photography ;5;2000000;1436500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
2.03E+07;Investment Management ;2;0;20300000;0;0;0;0;0;0;0;0;0;0;7300000;13000000;0;0;0;0;0;0;1;17
8700000;Content ;5;500000;8200000;0;0;0;0;0;0;0;0;0;0;1100000;1500000;5600000;0;0;0;0;0;1;15
1600000;Marketplaces ;1;0;1600000;0;0;0;0;0;0;0;0;0;0;1600000;0;0;0;0;0;0;0;1;13
1.97E+07;Data Integration ;3;0;18243770;0;0;1500000;0;0;0;0;0;0;0;0;6643770;11600000;0;0;0;0;0;1;20
675000;Technology ;1;675000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1500000;Mobile ;1;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
900000;Hardware + Software ;1;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1000;Photography ;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
1.89E+07;Health Care ;3;0;18916000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
9.59E+07;Software ;9;2000000;78899999;0;0;15000000;0;0;0;0;0;0;0;0;2500000;0;10000000;20500000;0;29500000;0;1;21
2304999;Mobile ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
3553000;Telecommunications ;4;3453000;0;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
3.20E+07;Fashion ;2;0;0;0;0;32000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25
1.45E+07;Analytics ;3;0;14499999;0;0;0;0;0;0;0;0;0;0;5000000;6000000;0;0;0;0;0;0;1;15
600000;Biotechnology ;1;0;0;0;0;600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
9000000;Finance ;2;0;9000000;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;1;17
600000;Curated Web ;2;100000;0;0;0;0;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
1.00E+07;Entertainment ;1;0;10000000;0;0;0;0;0;0;0;0;0;0;10000000;0;0;0;0;0;0;0;1;25
5000000;Social Media ;1;0;5000000;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;1;14
150000;Local ;2;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
3.80E+07;Printing ;1;0;38000000;0;0;0;0;0;0;0;0;0;0;0;0;0;38000000;0;0;0;0;1;17
1878000;Business Information Systems ;2;118000;1760000;0;0;0;0;0;0;0;0;0;0;1760000;0;0;0;0;0;0;0;1;12
1125000;Hospitality ;1;0;1125000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
3200000;E-Commerce ;2;0;3200000;0;0;0;0;0;0;0;0;0;0;3200000;0;0;0;0;0;0;0;1;16
215000;Biotechnology ;1;0;215000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
2.35E+08;Travel ;6;0;229000000;0;0;6024070;0;0;0;0;0;0;0;8500000;7000000;11500000;196000000;0;0;0;0;1;21
8850000;Software ;2;0;6600000;0;0;2250000;0;0;0;0;0;0;0;6600000;0;0;0;0;0;0;0;1;13
1662358;Mobile ;1;0;1662358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
50000;Wireless ;1;0;0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
7575000;Web Development ;3;600000;6975000;0;0;0;0;0;0;0;0;0;0;3975000;0;0;0;0;0;0;0;0;15
4.10E+07;Software ;3;0;41000000;0;0;0;0;0;0;0;0;0;0;0;10000000;0;0;0;10000000;0;0;1;22
9600000;Biotechnology ;1;0;9600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29
6008656;Hardware + Software ;3;0;4137153;0;0;1871503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
2.70E+07;Clean Technology ;2;0;27000000;0;0;0;0;0;0;0;0;0;0;0;9000000;18000000;0;0;0;0;0;1;18
3.29E+07;Human Resources ;4;0;32900000;0;0;0;0;0;0;0;0;0;0;17500000;8000000;7400000;0;0;0;0;0;1;17
4182500;Fashion ;3;2600000;0;0;0;1582500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
180000;Apps ;4;110000;70000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
20000;Curated Web ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
1640000;Hardware + Software ;2;1640000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.78E+07;Plumbers ;5;6450820;11300000;0;0;0;0;0;0;0;0;0;0;11300000;0;0;0;0;0;0;0;1;14
3350000;Cloud Infrastructure ;5;1225000;1625000;0;0;0;500000;0;0;0;0;0;0;1625000;0;0;0;0;0;0;0;1;17
87000;Education ;1;0;87000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
4.30E+07;Curated Web ;2;0;43000000;0;0;0;0;0;0;0;0;0;0;8000000;35000000;0;0;0;0;0;0;1;13
530000;Retail ;1;0;0;530000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
255000;Twitter Applications ;1;255000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
180000;Advertising ;1;0;0;0;180000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
20000;Social Media ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
2300000;Public Transportation ;1;2300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1100000;Lifestyle Businesses ;1;1100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
5000000;Content ;1;0;5000000;0;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;1;19
1600000;Hardware ;1;0;1600000;0;0;0;0;0;0;0;0;0;0;1600000;0;0;0;0;0;0;0;1;20
1.35E+07;Biotechnology ;3;0;13500000;0;0;0;0;0;0;0;0;0;0;0;0;10000000;0;0;0;0;0;1;15
400000;Biotechnology ;1;0;400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
2.20E+07;Networking ;3;0;16000000;0;3999992;2000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25
7.11E+07;Biotechnology ;4;0;10341391;0;0;60762000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
4.35E+07;Enterprise Software ;2;0;43500000;0;0;0;0;0;0;0;0;0;0;10500000;33000000;0;0;0;0;0;0;1;15
2.55E+07;Software ;3;10000000;15000000;0;0;495000;0;0;0;0;0;0;0;15000000;0;0;0;0;0;0;0;1;12
250000;Software ;1;0;0;0;0;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
400000;Accounting ;1;400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
2525000;Health Care ;1;0;2525000;0;0;0;0;0;0;0;0;0;0;2525000;0;0;0;0;0;0;0;1;14
8863225;Biotechnology ;2;0;8863225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
4871149;Biotechnology ;2;0;4871149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28
7689954;Biotechnology ;3;1127730;5675098;0;0;887126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26
800000;Biotechnology ;1;0;0;0;0;800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1.24E+07;Design ;1;0;12352614;0;0;0;0;0;0;0;0;0;0;12352614;0;0;0;0;0;0;0;1;12
6000000;Food Processing ;1;0;6000000;0;0;0;0;0;0;0;0;0;0;0;0;0;6000000;0;0;0;0;1;16
16000;News ;1;0;0;16000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.61E+07;Biotechnology ;1;0;16070505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
585000;Health and Wellness ;1;0;585000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
830000;Mobility ;4;580000;0;0;0;0;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
100000;Health Care ;1;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1750000;Mobile ;2;0;1750000;0;0;0;0;0;0;0;0;0;0;1750000;0;0;0;0;0;0;0;1;17
2520000;Marketplaces ;1;2520000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
2.47E+07;SaaS ;4;0;24724245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1.04E+07;E-Commerce ;3;2300000;7800000;0;0;0;300000;0;0;0;0;0;0;7800000;0;0;0;0;0;0;0;1;13
2.04E+07;Public Relations ;4;0;5400000;0;0;15000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23
2.64E+07;Semiconductors ;4;0;26412036;0;0;0;0;0;0;0;0;0;0;0;0;19592112;0;0;0;0;0;1;16
2.00E+07;Health and Wellness ;1;0;0;0;0;20000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
100000;Software ;1;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21
1000000;E-Commerce ;1;0;0;0;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
917500;Health and Wellness ;3;300000;617500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
2.83E+07;Technology ;3;0;28340149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
7200000;Education ;2;0;0;0;0;0;0;7200000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
120000;Music ;2;120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
1000000;Social Media ;1;0;1000000;0;0;0;0;0;0;0;0;0;0;1000000;0;0;0;0;0;0;0;1;18
1600000;App Marketing ;3;500000;1100000;0;0;0;0;0;0;0;0;0;0;1100000;0;0;0;0;0;0;0;1;15
3.90E+07;Content ;3;0;39007789;0;0;0;0;0;0;0;0;0;0;7000000;11000000;21007789;0;0;0;0;0;1;21
50000;Hospitality ;1;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
2200000;Art ;2;200000;2000000;0;0;0;0;0;0;0;0;0;0;2000000;0;0;0;0;0;0;0;1;18
2100000;Education ;2;100000;2000000;0;0;0;0;0;0;0;0;0;0;2000000;0;0;0;0;0;0;0;1;16
2.00E+07;Analytics ;1;0;20000000;0;0;0;0;0;0;0;0;0;0;0;20000000;0;0;0;0;0;0;0;19
1700000;Hospitality ;1;0;1700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
2800000;File Sharing ;2;2800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
600000;Small and Medium Businesses ;1;600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1100000;SaaS ;2;1100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
1.00E+07;Crowdsourcing ;1;0;10000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
20000;Families ;2;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.01E+07;Education ;2;0;10100000;0;0;0;0;0;0;0;0;0;0;0;10100000;0;0;0;0;0;0;1;13
170000;Education ;1;0;0;0;0;170000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
900000;Parenting ;4;85000;100000;0;185000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
3225000;Curated Web ;3;0;3225000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
200000;Kids ;1;0;0;0;0;0;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
5000000;Enterprise Software ;1;0;5000000;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;1;13
650000;Mobile ;1;0;0;0;0;0;650000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
15000;Security ;1;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1000000;Health Care ;1;0;0;0;0;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
3000000;Kids ;1;0;0;0;0;0;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
1.84E+07;Web Browsers ;6;8000000;10400000;0;0;0;0;0;0;0;0;0;0;0;0;4000000;0;0;0;0;0;1;19
40000;Social Network Media ;1;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1800000;Travel ;1;0;1800000;0;0;0;0;0;0;0;0;0;0;1800000;0;0;0;0;0;0;0;1;18
2.00E+07;Cloud Data Services ;1;0;20000000;0;0;0;0;0;0;0;0;0;0;20000000;0;0;0;0;0;0;0;0;17
1500000;Software ;1;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
7300000;Mobile ;1;0;7300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
1.53E+07;Advertising ;5;0;15000000;0;0;0;300000;0;0;0;0;0;0;4000000;11000000;0;0;0;0;0;0;1;15
265000;Adventure Travel ;1;0;0;0;0;0;265000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
