"funding_total_usd ";"name";"market ";"funding_rounds";"founded_at";"first_funding_at";"Statuts"
"25000";"SMARTProfessional, LLC";"Advertising ";1;2013-02-01 00:00:00;2012-08-12 00:00:00;0
"15460000";"SmartRecruiters";"Software ";2;2010-09-01 00:00:00;2012-01-09 00:00:00;0
"67440000";"Smartsheet";"Enterprise Software ";6;2005-01-01 00:00:00;2007-06-01 00:00:00;0
"750000";"SmartShoot";"Collaborative Consumption ";3;2012-07-01 00:00:00;2011-01-20 00:00:00;0
"250000";"SmartSignal";"Software ";1;1999-01-01 00:00:00;2005-03-24 00:00:00;0
"8785764";"SmartSky Networks";"Web Hosting ";3;2011-01-01 00:00:00;2012-08-02 00:00:00;0
"643300";"Smartsy";"Advertising ";1;2011-01-01 00:00:00;2013-07-22 00:00:00;0
"15500000";"SmartThings";"Home Automation ";2;2012-04-01 00:00:00;2012-12-04 00:00:00;0
"5800000";"SmartVault";"Software ";2;2007-01-01 00:00:00;2014-05-18 00:00:00;0
"5850000";"Smartvue";"Enterprise Software ";3;1996-01-01 00:00:00;2010-02-09 00:00:00;0
"501550";"Smarty Ants";"Education ";2;2007-01-01 00:00:00;2009-06-10 00:00:00;0
"18550000";"SmartZip Analytics";"Real Estate ";3;2009-01-01 00:00:00;2009-03-10 00:00:00;0
"40000";"Smash Bucket";"Social Media ";1;2013-10-21 00:00:00;2014-08-14 00:00:00;0
"1350000";"Smash Technologies";"Messaging ";1;2007-01-01 00:00:00;2009-04-20 00:00:00;0
"35000000";"Smashburger";"Hospitality ";1;2007-01-01 00:00:00;2013-06-25 00:00:00;0
"9000000";"SmashFly";"Software ";1;2007-01-01 00:00:00;2014-06-24 00:00:00;0
"40000";"Smashrun";"Curated Web ";1;2010-01-01 00:00:00;2011-11-29 00:00:00;0
"670000";"SMASHsolar";"Clean Technology ";1;2012-01-01 00:00:00;2013-09-29 00:00:00;0
"3000000";"SMB Suite";"Software ";1;2004-01-01 00:00:00;2013-08-14 00:00:00;0
"14399999";"Smilebox";"Consumer Internet ";4;2005-08-28 00:00:00;2006-02-01 00:00:00;0
"2000000";"Smish";"Software ";1;2009-04-01 00:00:00;2010-03-29 00:00:00;1
"3432992";"Smisson-Cartledge Biomedical";"Biotechnology ";4;1996-01-01 00:00:00;2010-12-16 00:00:00;0
"29000000";"Smith & Tinker";"Games ";1;2007-01-01 00:00:00;2009-08-25 00:00:00;0
"67000000";"Smith Electric Vehicles";"Manufacturing ";2;2009-01-01 00:00:00;2010-01-27 00:00:00;0
"620000";"Smithers Avanza";"Biotechnology ";1;2009-01-01 00:00:00;2010-01-05 00:00:00;0
"75000";"SmithsonMartin Inc.";"Music ";1;2010-09-01 00:00:00;2013-09-02 00:00:00;0
"100000";"Smokazon.com";"Consumer Electronics ";1;2013-01-01 00:00:00;2013-02-01 00:00:00;0
"1000000";"Smoopa - Never Overpay Again";"Price Comparison ";1;2010-01-01 00:00:00;2014-10-01 00:00:00;0
"2125000";"Smore";"Finance ";3;2011-08-01 00:00:00;2011-11-01 00:00:00;0
"60000";"SMR SITE";"Curated Web ";1;2009-03-01 00:00:00;2009-05-01 00:00:00;1
"1359620";"SMRxT";"Health and Wellness ";1;2010-01-01 00:00:00;2010-01-08 00:00:00;0
"60000000";"SMS Assist";"Enterprise Software ";2;1995-01-01 00:00:00;2011-06-22 00:00:00;0
"3372371";"SMSA CRANE ACQUISITION";"Biotechnology ";1;2009-01-01 00:00:00;2014-02-27 00:00:00;0
"35000";"smsPREP";"Education ";1;2009-08-01 00:00:00;2009-06-17 00:00:00;0
"42100000";"Smule";"Music ";5;2008-01-01 00:00:00;2008-01-01 00:00:00;0
"213000";"Snaapiq";"Social Media Marketing ";2;2013-08-01 00:00:00;2014-01-31 00:00:00;0
"30000";"Snacksquare";"Transportation ";1;2010-01-15 00:00:00;2010-01-15 00:00:00;1
"41000000";"snagajob.com";"Consulting ";3;1999-01-01 00:00:00;2006-07-26 00:00:00;0
"29472731";"SnagFilms";"Video ";4;2008-07-15 00:00:00;2011-01-16 00:00:00;0
"9250000";"SNAP Interactive, Inc.";"Networking ";2;2005-07-19 00:00:00;2007-01-01 00:00:00;0
"10000000";"Snap Technologies";"Curated Web ";1;2004-01-01 00:00:00;2005-07-01 00:00:00;0
"800000";"Snap Trends";"Software ";1;2012-06-01 00:00:00;2013-04-22 00:00:00;0
"3550000";"Snapbridge Software";"Software ";1;2001-01-01 00:00:00;2005-11-17 00:00:00;0
"1560000";"SNAPCARD";"Social Commerce ";2;2013-11-19 00:00:00;2013-12-01 00:00:00;0
"162985000";"Snapchat";"File Sharing ";5;2011-05-01 00:00:00;2012-05-01 00:00:00;0
"150000";"Snapcious";"Mobile Games ";1;2011-04-01 00:00:00;2012-12-01 00:00:00;0
"85000";"SnapDash";"File Sharing ";1;2012-08-01 00:00:00;2013-07-22 00:00:00;0
"1500000";"Snapette";"Mobile ";1;2011-01-01 00:00:00;2011-10-12 00:00:00;0
"10760000";"Snapfinger, Inc.";"Enterprise Software ";2;2007-01-01 00:00:00;2007-01-01 00:00:00;0
"43500000";"Snapfish";"Photography ";2;1999-01-01 00:00:00;1999-11-01 00:00:00;0
"10000000";"Snapguide";"Curated Web ";3;2011-01-01 00:00:00;2011-06-08 00:00:00;0
"22300000";"SNAPin Software";"Software ";2;2003-01-01 00:00:00;2005-07-11 00:00:00;0
"58799998";"SnapLogic";"Cloud Data Services ";7;2006-01-01 00:00:00;2007-05-22 00:00:00;0
"600000";"SnapMD";"Health Care ";1;2013-01-01 00:00:00;2013-08-15 00:00:00;0
"50000";"SnapMyAd";"iOS ";1;2012-05-28 00:00:00;2013-09-17 00:00:00;0
"8800000";"SnapNames";"E-Commerce ";3;2000-01-01 00:00:00;2001-06-01 00:00:00;0
"5000000";"SnappCloud";"App Stores ";1;2011-01-01 00:00:00;2006-07-01 00:00:00;0
"759260";"SnappyTV";"Cloud Computing ";2;2010-01-01 00:00:00;2013-02-01 00:00:00;0
"10800000";"SnapRetail";"Software ";2;2010-01-01 00:00:00;2011-02-25 00:00:00;0
"4510000";"Snaps";"Augmented Reality ";3;2011-04-01 00:00:00;2011-04-08 00:00:00;0
"10000";"SnapSense";"Tracking ";1;2011-09-01 00:00:00;2013-06-01 00:00:00;0
"11250000";"Snapsheet";"Mobile ";3;2010-01-01 00:00:00;2011-09-01 00:00:00;0
"50 ";"Snapstream";"Software ";1;2013-11-11 00:00:00;2013-11-09 00:00:00;0
"4000000";"SnapTell";"Advertising ";1;2006-01-01 00:00:00;2007-06-07 00:00:00;0
"2500000";"Snaptracs";"Curated Web ";1;2010-01-01 00:00:00;2014-02-14 00:00:00;0
"3500000";"Snapverse";"Mobile ";1;2012-01-01 00:00:00;2013-10-29 00:00:00;0
"12000000";"Snapvine";"Messaging ";2;2005-01-01 00:00:00;2006-07-01 00:00:00;0
"50000";"SnapYeti";"Photo Sharing ";1;2013-01-01 00:00:00;2014-08-25 00:00:00;0
"6900000";"Snehta, d/b/a DataClover";"Data Integration ";3;2011-08-01 00:00:00;2011-10-18 00:00:00;0
"100000";"Snibbe Studio";"Graphics ";1;2011-03-01 00:00:00;2013-03-01 00:00:00;0
