"funding_total_usd ";"name";"market ";"status";"funding_rounds";"founded_at";"first_funding_at";"Statuts"
"73563361";"MarkLogic";"Enterprise Software ";"operating";6;2003-01-01 00:00:00;2002-01-01 00:00:00;0
"12000000";"MarkMonitor";"Enterprise Software ";"acquired";1;1999-01-01 00:00:00;2006-05-11 00:00:00;0
"1000000";"Markr";"Social Media ";"operating";1;2013-11-01 00:00:00;2014-03-01 00:00:00;0
"150000";"MarkTend";"Law Enforcement ";"operating";1;2008-04-01 00:00:00;2008-09-17 00:00:00;0
"50000";"MarLytics, LLC";"Software ";"closed";1;2011-01-01 00:00:00;2012-02-27 00:00:00;1
"20517900";"Marqeta";"Curated Web ";"operating";3;2010-01-01 00:00:00;2011-06-14 00:00:00;0
"20000";"Marro.ws";"Social Media ";"closed";2;2009-05-01 00:00:00;2009-04-01 00:00:00;1
"45400000";"Marrone Bio Innovations";"Chemicals ";"operating";3;2006-01-01 00:00:00;2011-06-01 00:00:00;0
"7000000";"Marseille Networks";"Displays ";"operating";2;2005-01-01 00:00:00;2009-12-18 00:00:00;0
"251333";"MartMobi Technologies";"Mobile Commerce ";"operating";2;2013-01-01 00:00:00;2014-06-01 00:00:00;0
"2700000";"Marxent Labs";"Loyalty Programs ";"operating";5;2011-06-01 00:00:00;2011-06-29 00:00:00;0
"100000";"Maryland Energy and Sensor Technologies";"Clean Technology ";"operating";1;2009-01-01 00:00:00;2013-01-01 00:00:00;0
"161000000";"Mascoma";"Clean Technology ";"operating";4;2005-01-01 00:00:00;2006-11-12 00:00:00;0
"14000000";"Mashable";"Technology ";"operating";1;2005-01-01 00:00:00;2014-03-02 00:00:00;0
"200000";"Mashalot";"Software ";"operating";1;2011-01-01 00:00:00;2013-12-22 00:00:00;0
"1601000";"Mashape";"Cloud Computing ";"operating";2;2010-01-01 00:00:00;2010-04-01 00:00:00;0
"100000";"Mashed Pixel";"Hardware + Software ";"operating";1;2009-10-29 00:00:00;2010-06-24 00:00:00;0
"475000";"Masher Media";"Games ";"operating";2;2009-01-01 00:00:00;2009-02-01 00:00:00;0
"34700000";"Mashery";"Enterprises ";"acquired";6;2006-05-01 00:00:00;2007-01-01 00:00:00;0
"4878101";"MashON";"Mass Customization ";"operating";4;2004-04-01 00:00:00;2009-10-28 00:00:00;0
"60000";"Mashups";"Technology ";"operating";1;2014-06-11 00:00:00;2014-06-11 00:00:00;0
"1500000";"Mashwork";"Analytics ";"operating";1;2010-03-10 00:00:00;2014-05-06 00:00:00;0
"1200000";"Mass Appeal";"News ";"operating";1;1996-01-01 00:00:00;2013-05-01 00:00:00;0
"5500000";"Mass Relevance";"Twitter Applications ";"operating";2;2010-12-20 00:00:00;2010-12-20 00:00:00;0
"300000";"Massachusetts Clean Energy Center";"Clean Technology ";"operating";1;2008-08-13 00:00:00;2013-09-05 00:00:00;0
"100000";"MassBioEd";"Education ";"operating";1;2001-01-01 00:00:00;2013-06-21 00:00:00;0
"7850000";"Massdrop";"Social Commerce ";"operating";2;2012-07-01 00:00:00;2013-09-01 00:00:00;0
"2250000";"Massive Health";"Diabetes ";"acquired";1;2010-12-01 00:00:00;2011-02-02 00:00:00;0
"5388575";"Massively Parallel Technologies";"Software ";"operating";1;1999-01-01 00:00:00;2011-08-10 00:00:00;0
"700000";"MassiveU";"Apps ";"operating";1;2012-01-01 00:00:00;2014-10-15 00:00:00;0
"725000";"MassRoots";"Mobile ";"operating";3;2013-04-16 00:00:00;2013-12-17 00:00:00;0
"725000";"Master The Gap";"Trading ";"operating";1;2008-01-01 00:00:00;2014-04-22 00:00:00;0
"470000";"Masterbranch";"Recruiting ";"operating";1;2010-01-01 00:00:00;2011-05-23 00:00:00;0
"14000000";"Masterseek";"Search ";"operating";2;1999-02-19 00:00:00;2000-05-01 00:00:00;0
"24125000";"MasteryConnect";"Education ";"operating";5;2009-10-01 00:00:00;2009-10-01 00:00:00;0
"120000";"Matatena Games";"Games ";"closed";1;2011-12-01 00:00:00;2011-01-15 00:00:00;1
"25000000";"Match Point Partners";"Finance ";"operating";1;2012-01-01 00:00:00;2014-04-03 00:00:00;0
"20000";"Matcha";"Internet TV ";"acquired";2;2011-01-01 00:00:00;2011-08-24 00:00:00;0
"10091372";"Matchbin";"Web Hosting ";"operating";4;2002-12-09 00:00:00;2008-05-01 00:00:00;0
"250000";"Matchbook";"Restaurants ";"operating";1;2010-09-01 00:00:00;2012-02-13 00:00:00;0
"2500000";"Matchbox";"Enterprise Software ";"acquired";1;2011-04-28 00:00:00;2011-12-19 00:00:00;0
"40000";"Matchfund";"Finance ";"operating";1;2008-01-01 00:00:00;2011-11-23 00:00:00;0
"10000000";"MatchMine";"Reviews and Recommendations ";"closed";1;2007-01-01 00:00:00;2007-09-01 00:00:00;1
"1000000";"Matchpoint Careers";"Human Resources ";"operating";1;2009-09-24 00:00:00;2011-04-08 00:00:00;0
"800000";"Matchup";"Tracking ";"operating";1;2014-06-01 00:00:00;2014-11-07 00:00:00;0
"14900000";"Materia";"Manufacturing ";"operating";1;1998-01-01 00:00:00;2014-03-14 00:00:00;0
"140000";"Material Mix";"Clean Technology ";"operating";3;2011-02-01 00:00:00;2012-03-05 00:00:00;0
"1000000";"Materna Medical";"Health Care ";"operating";1;2007-06-01 00:00:00;2010-12-01 00:00:00;0
"1460000";"Mati Therapeutics";"Biotechnology ";"operating";2;2012-01-01 00:00:00;2013-04-15 00:00:00;0
"8593751";"MATINAS BIOPHARMA";"Biotechnology ";"operating";2;2011-01-01 00:00:00;2013-05-17 00:00:00;0
"7500000";"Matisse Networks";"Web Hosting ";"closed";1;2002-01-01 00:00:00;2006-07-18 00:00:00;1
"4400000";"MATTER";"Health Care ";"operating";1;2014-01-01 00:00:00;2014-11-19 00:00:00;0
"1000000";"Matter.io";"PaaS ";"operating";1;2012-10-01 00:00:00;2014-01-24 00:00:00;0
"3400000";"Mattermark";"Big Data ";"operating";3;2013-06-04 00:00:00;2012-10-15 00:00:00;0
"26000000";"Matterport";"Cloud Computing ";"operating";4;2011-01-01 00:00:00;2012-01-01 00:00:00;0
"23999999";"Mattersight";"Software ";"operating";3;2006-01-01 00:00:00;2012-01-03 00:00:00;0
"250000";"Matthew Kenney Cuisine";"Education ";"operating";1;2012-04-02 00:00:00;2014-03-18 00:00:00;0
"25000";"maufait";"Mobile ";"closed";1;2007-08-01 00:00:00;2008-07-03 00:00:00;1
"980000";"Maui Imaging";"Biotechnology ";"closed";1;2006-01-01 00:00:00;2010-04-19 00:00:00;1
"3000000";"Maven";"Consulting ";"operating";2;2008-02-01 00:00:00;2010-07-06 00:00:00;0
"105258362";"Mavenir Systems";"Communications Hardware ";"operating";6;2005-01-01 00:00:00;2006-07-05 00:00:00;0
"12929415";"Mavenlink";"Project Management ";"operating";3;2008-09-01 00:00:00;2011-11-09 00:00:00;0
"10000000";"Mavent";"Software ";"acquired";1;1999-01-01 00:00:00;2006-09-25 00:00:00;0
"800000";"Maventus Group Inc";"Social Media Marketing ";"operating";1;2013-10-01 00:00:00;2010-01-01 00:00:00;0
"6000000";"Maverix Biomics";"Biotechnology ";"operating";1;2012-01-01 00:00:00;2014-01-07 00:00:00;0
"6900000";"Mavizon";"Cars ";"operating";3;2006-01-01 00:00:00;2010-01-01 00:00:00;0
"80000";"Mavrx";"Analytics ";"operating";2;2012-01-01 00:00:00;2013-12-31 00:00:00;0
"385000";"Max Endoscopy";"Biotechnology ";"operating";2;2007-01-01 00:00:00;2010-03-09 00:00:00;0
"2400000";"Max Planck Florida Institute";"Education ";"operating";1;2008-01-01 00:00:00;2013-07-09 00:00:00;0
"3000000";"Max-Viz";"Hardware + Software ";"acquired";1;2001-01-01 00:00:00;2008-01-01 00:00:00;0
"1500000";"Maxcyte";"Biotechnology ";"operating";1;1999-01-01 00:00:00;2009-08-31 00:00:00;0
"1998990";"Maxeler Technologies";"Web Hosting ";"operating";1;2003-01-01 00:00:00;2013-04-18 00:00:00;0
"1000";"Maximum Balance Foundation";"Education ";"operating";1;2005-01-01 00:00:00;2005-01-01 00:00:00;0
"600000";"Maximus Media Worldwide";"Advertising ";"operating";1;2011-01-01 00:00:00;2012-06-19 00:00:00;0
"250000";"Maxpanda SaaS Software";"Software ";"operating";1;2011-01-01 00:00:00;2012-10-17 00:00:00;0
"11000000";"MaxPoint Interactive";"Advertising ";"operating";2;2007-01-01 00:00:00;2010-09-14 00:00:00;0
"2662571";"Maxtena";"Aerospace ";"operating";3;2006-01-01 00:00:00;2012-11-29 00:00:00;0
"1407360";"MaxTradeIn.com";"Automotive ";"operating";2;2011-09-04 00:00:00;2012-12-01 00:00:00;0
"2000000";"MaxVision";"Hardware + Software ";"operating";1;1993-01-01 00:00:00;2010-05-11 00:00:00;0
"8000000";"Maxwell Health";"Employer Benefits Programs ";"operating";2;2012-11-01 00:00:00;2013-08-05 00:00:00;0
"14777360";"Maxymiser";"Internet Marketing ";"operating";3;2006-09-01 00:00:00;2009-01-20 00:00:00;0
"6920582";"Maya Medical";"Medical ";"acquired";4;2010-01-01 00:00:00;2010-07-15 00:00:00;0
"1000000";"MAZ";"Mobile ";"operating";3;2010-07-01 00:00:00;2012-11-14 00:00:00;0
"7000000";"Mazu Networks";"Security ";"acquired";1;2000-01-01 00:00:00;2006-02-07 00:00:00;0
"86200000";"MBA Polymers";"Clean Technology ";"operating";5;1994-01-01 00:00:00;2007-05-11 00:00:00;0
"1500000";"mBeat Media";"Mobile ";"closed";1;2008-01-01 00:00:00;2008-04-01 00:00:00;1
"1997424";"MBio Diagnostics";"Biotechnology ";"operating";1;2009-01-01 00:00:00;2011-01-06 00:00:00;0
"121842730";"mBlox";"SMS ";"operating";7;1999-01-01 00:00:00;2004-07-09 00:00:00;0
"30000";"MBM Solutions";"Medical ";"operating";1;2008-12-01 00:00:00;2009-10-01 00:00:00;0
"30000";"MBS Capital";"Transportation ";"operating";1;2013-09-21 00:00:00;2014-10-06 00:00:00;0
"61208131";"MC10";"Health and Wellness ";"operating";7;2008-01-01 00:00:00;2010-07-02 00:00:00;0
"35000";"Mc4";"E-Commerce ";"operating";1;2013-12-12 00:00:00;2014-08-21 00:00:00;0
"1305000";"McGinley Innovations";"Biotechnology ";"operating";2;2012-01-01 00:00:00;2012-10-24 00:00:00;0
"650000";"mChron";"Software ";"operating";1;2012-01-01 00:00:00;2012-02-08 00:00:00;0
"9800000";"McKinstry Reklaim";"Consumer Internet ";"operating";2;2003-01-01 00:00:00;2007-08-29 00:00:00;0
"5000";"McLemore Investments";"Recycling ";"operating";1;2013-12-01 00:00:00;2014-08-29 00:00:00;0
"1000";"MCTX Properties";"Real Estate ";"operating";1;2014-01-01 00:00:00;2013-10-26 00:00:00;0
"37000000";"MCube, Inc";"Semiconductors ";"operating";1;2009-01-01 00:00:00;2014-06-25 00:00:00;0
"2800000";"MD Insider";"Health Care ";"operating";3;2012-01-01 00:00:00;2012-02-01 00:00:00;0
"7000000";"MD Revolution";"Mobile ";"operating";1;2011-01-01 00:00:00;2014-02-13 00:00:00;0
"2227004";"MD SolarSciences";"Biotechnology ";"operating";1;2011-01-01 00:00:00;2013-06-14 00:00:00;0
"8880800";"MD Synergy Solutions";"Health and Wellness ";"operating";2;2000-01-01 00:00:00;2010-11-15 00:00:00;0
"11543305";"MD-IT";"Software ";"operating";3;2000-01-01 00:00:00;2009-01-12 00:00:00;0
"3000000";"MD2U";"Health and Wellness ";"operating";1;2004-01-01 00:00:00;2013-10-07 00:00:00;0
"150000";"MDCapsule";"Health and Wellness ";"operating";1;2012-06-21 00:00:00;2012-06-21 00:00:00;0
"2635249";"MDdatacor";"Health and Wellness ";"operating";1;2001-01-01 00:00:00;2010-05-13 00:00:00;0
"23600000";"MDLIVE";"Health Care ";"operating";1;2006-01-01 00:00:00;2014-01-22 00:00:00;0
"1250000";"MdotLabs";"Analytics ";"acquired";1;2013-01-01 00:00:00;2013-11-13 00:00:00;0
"7900000";"MDSave";"Health Care ";"operating";3;2012-06-01 00:00:00;2012-05-31 00:00:00;0
"23600000";"MDxHealth";"Biotechnology ";"operating";1;2003-01-01 00:00:00;2013-06-25 00:00:00;0
"500000";"Me!Box Media";"Media ";"operating";1;2008-10-30 00:00:00;2010-06-01 00:00:00;0
"1728000";"Meal Ticket";"Restaurants ";"operating";8;2009-11-01 00:00:00;2011-08-01 00:00:00;0
"9549115";"MEC Dynamics";"Health Care ";"operating";1;2003-01-01 00:00:00;2013-05-16 00:00:00;0
"2225000";"Mechio, Inc. (DBA Motiv)";"Hardware + Software ";"operating";2;2013-01-01 00:00:00;2014-03-12 00:00:00;0
"100000";"MECLUB";"Consumer Internet ";"operating";1;2013-01-01 00:00:00;2013-12-15 00:00:00;0
"10000";"Med Access";"Biotechnology ";"operating";1;1998-01-01 00:00:00;2009-07-03 00:00:00;0
"5000";"Med.ly";"Health Care Information Technology ";"operating";1;2014-02-07 00:00:00;2013-12-01 00:00:00;0
"350000";"MedAdherence";"Mobile ";"operating";2;2008-01-01 00:00:00;2011-12-27 00:00:00;0
"105000000";"Medallia";"Customer Service ";"operating";3;2001-09-01 00:00:00;2012-09-27 00:00:00;0
"4766772";"Medallion Analytics Software";"Analytics ";"operating";8;2009-01-01 00:00:00;2010-05-05 00:00:00;0
"500000";"Medallion Learning";"Education ";"operating";1;2013-01-01 00:00:00;2014-03-30 00:00:00;0
"5300000";"Medalogix";"Web CMS ";"operating";2;2009-02-01 00:00:00;2012-06-17 00:00:00;0
"6000000";"MedAptus";"Software ";"operating";1;1999-01-01 00:00:00;2009-03-19 00:00:00;0
"1802640";"MEDArchon";"Biotechnology ";"operating";2;2012-01-01 00:00:00;2013-05-03 00:00:00;0
"330000";"MedAware Systems";"Health Care ";"operating";2;2013-01-01 00:00:00;2014-04-26 00:00:00;0
"3763476";"Medaxion";"Biotechnology ";"operating";5;2008-01-01 00:00:00;2010-08-06 00:00:00;0
"310000";"MedCity News";"News ";"operating";2;2008-12-17 00:00:00;2008-12-01 00:00:00;0
"400000";"MedClaims Liaison";"Health and Wellness ";"operating";1;2009-01-01 00:00:00;2012-03-22 00:00:00;0
"280000";"MedClimate";"Health Care ";"operating";1;2010-12-01 00:00:00;2011-12-01 00:00:00;0
"10900000";"MedCPU";"Health and Wellness ";"operating";3;2008-01-01 00:00:00;2009-11-02 00:00:00;0
"250000";"MedDiary, Inc.";"Health Care ";"operating";2;2013-01-01 00:00:00;2013-01-01 00:00:00;0
"345000";"Meddle";"Curated Web ";"operating";1;2012-01-01 00:00:00;2014-04-09 00:00:00;0
"50000000";"MedeAnalytics";"Analytics ";"operating";1;1994-01-01 00:00:00;2008-07-29 00:00:00;0
"2943000";"MedeFile International";"Health and Wellness ";"operating";8;1998-01-01 00:00:00;2011-04-25 00:00:00;0
"1689000";"MEDEM";"Health and Wellness ";"operating";1;1999-01-01 00:00:00;2009-05-08 00:00:00;0
"2096674";"MedEncentive";"Health Care ";"operating";1;2005-01-01 00:00:00;2014-06-23 00:00:00;0
"90000";"MedGRC";"Medical ";"closed";2;2013-01-01 00:00:00;2013-01-01 00:00:00;1
"1051521";"MedHab";"Medical ";"operating";4;2007-01-01 00:00:00;2010-10-21 00:00:00;0
"1780000";"Media Armor";"Displays ";"acquired";2;2010-05-05 00:00:00;2011-05-01 00:00:00;0
"1050000";"Media Chaperone";"Curated Web ";"closed";2;2009-01-01 00:00:00;2010-01-14 00:00:00;1
"250000";"Media Lantern";"Advertising ";"operating";1;2008-03-30 00:00:00;2008-03-30 00:00:00;0
"34033";"Media Li²ght Entertainment";"Wireless ";"operating";2;2012-07-31 00:00:00;2012-11-01 00:00:00;0
"9400000";"Media Machines";"Curated Web ";"operating";1;2000-01-01 00:00:00;2007-08-01 00:00:00;0
"4250000";"Media Platform Inc.";"Software ";"operating";1;2005-01-01 00:00:00;2009-10-30 00:00:00;0
"6697317";"Media Radar";"Internet ";"operating";1;2006-01-01 00:00:00;2014-09-01 00:00:00;0
"1250000";"Media Retrievers";"Advertising ";"operating";1;2012-08-01 00:00:00;2013-01-01 00:00:00;0
"16086016";"Media Temple";"Networking ";"acquired";2;1998-01-01 00:00:00;2010-04-21 00:00:00;0
"6483366";"Mediabistro Inc.";"Curated Web ";"operating";1;1998-01-01 00:00:00;2011-05-25 00:00:00;0
"11500000";"MediaBrix";"Tablets ";"operating";4;2011-05-05 00:00:00;2011-05-05 00:00:00;0
"6650000";"MediaCrossing Inc.";"Digital Media ";"operating";2;2012-12-01 00:00:00;2013-01-03 00:00:00;0
"575000";"mediafeedia";"Consulting ";"operating";1;2011-06-02 00:00:00;2014-01-09 00:00:00;0
"5270000";"MediaHound";"Technology ";"operating";3;2011-08-01 00:00:00;2011-08-01 00:00:00;0
"33400000";"Medialets";"Mobile ";"operating";5;2008-06-01 00:00:00;2009-05-12 00:00:00;0
"3350000";"MediaLink";"Consulting ";"operating";1;2004-01-01 00:00:00;1994-12-30 00:00:00;0
"195000000";"MediaMath";"Technology ";"operating";5;2007-01-01 00:00:00;2008-03-05 00:00:00;0
"1000000";"MediaMogul";"Software ";"operating";1;2009-01-01 00:00:00;2012-02-16 00:00:00;0
"23000000";"Mediamorph";"Software ";"operating";4;2007-10-01 00:00:00;2011-02-01 00:00:00;0
"40000000";"Mediant Communications";"Finance ";"operating";2;2002-01-01 00:00:00;2014-01-07 00:00:00;0
"40500000";"Mediaocean";"Software ";"operating";3;2006-01-01 00:00:00;2007-07-23 00:00:00;0
"2250000";"MediaPass";"Advertising ";"operating";2;2010-01-01 00:00:00;2012-01-26 00:00:00;0
"13000000";"MediaPhy";"Semiconductors ";"operating";2;2004-10-01 00:00:00;2006-03-24 00:00:00;0
"9500000";"MediaPlatform";"Enterprise Software ";"operating";3;2005-01-01 00:00:00;2006-01-01 00:00:00;0
"500000";"MediaRoost";"Enterprise Software ";"operating";1;2011-01-01 00:00:00;2011-05-12 00:00:00;0
"2250000";"MediaSilo";"Software ";"operating";1;2008-01-01 00:00:00;2013-01-23 00:00:00;0
"35800000";"Mediaspectrum";"Software ";"operating";1;2001-01-01 00:00:00;2013-07-24 00:00:00;0
"5200000";"MediaSpike";"Social Games ";"operating";3;2011-01-01 00:00:00;2011-09-02 00:00:00;0
"20000";"MediaTrove";"Music ";"operating";1;2012-01-01 00:00:00;2014-10-03 00:00:00;0
"21000000";"MediaTrust";"Advertising ";"operating";2;2004-04-10 00:00:00;2010-05-06 00:00:00;0
"15000000";"MediaVast";"Content ";"acquired";1;1999-01-01 00:00:00;2006-05-17 00:00:00;0
"3500000";"MediBeacon";"Biotechnology ";"operating";2;2011-01-01 00:00:00;2013-01-01 00:00:00;0
"1600000";"Medical Breakthroughs Fund";"Health and Wellness ";"operating";1;2013-01-01 00:00:00;2014-02-03 00:00:00;0
"51050";"Medical Connections";"Biotechnology ";"operating";1;2002-01-01 00:00:00;2010-08-26 00:00:00;0
"3900000";"Medical Image Mining Laboratories";"Software ";"operating";1;2008-01-01 00:00:00;2009-05-13 00:00:00;0
"1700000";"Medical Referral Source";"Health Care ";"operating";1;2010-01-01 00:00:00;2012-05-25 00:00:00;0
"7500000";"Medical Reimbursements of America";"Health Care ";"operating";1;1999-01-01 00:00:00;2012-09-26 00:00:00;0
"16444273";"Medical Simulation";"Biotechnology ";"operating";2;1998-01-01 00:00:00;2012-04-25 00:00:00;0
"475000";"Medical Technologies International";"Biotechnology ";"operating";1;1994-01-01 00:00:00;2010-02-17 00:00:00;0
"1631710";"MedicaMetrix";"Health Care ";"operating";1;2007-01-01 00:00:00;2013-01-03 00:00:00;0
"1940000";"Medicast";"Health Care ";"operating";2;2013-01-01 00:00:00;2013-11-08 00:00:00;0
"207000";"Medication Review";"Hardware + Software ";"operating";2;2005-01-01 00:00:00;2010-09-21 00:00:00;0
"3271224";"MediConnect Global (MCG)";"Software ";"acquired";3;1996-01-01 00:00:00;2008-03-20 00:00:00;0
"2300000";"Medify";"Health Care ";"operating";2;2011-01-01 00:00:00;2010-07-07 00:00:00;0
"40257500";"MediGain";"Health Care ";"operating";2;2002-01-01 00:00:00;2013-01-08 00:00:00;0
"1200000";"Medikly";"Legal ";"operating";2;2009-01-01 00:00:00;2012-07-19 00:00:00;0
"2620466";"Medimetrix Solutions Exchange";"Biotechnology ";"operating";3;2010-01-01 00:00:00;2010-11-18 00:00:00;0
"3844994";"Medina Medical";"Hardware + Software ";"operating";1;2010-01-01 00:00:00;2013-11-27 00:00:00;0
"41000000";"Medio";"Games ";"acquired";2;2004-09-01 00:00:00;2005-10-15 00:00:00;0
"2535800";"Medipacs";"Hardware + Software ";"operating";2;2004-01-01 00:00:00;2009-05-14 00:00:00;0
"645000";"MediProPharma";"Biotechnology ";"closed";2;2006-01-01 00:00:00;2009-11-13 00:00:00;1
"43654112";"MediQuest Therapeutics";"Therapeutics ";"operating";4;2002-01-01 00:00:00;2006-06-15 00:00:00;0
"850000";"MediSens";"Biotechnology ";"operating";2;2006-01-01 00:00:00;2009-03-30 00:00:00;0
"1700000";"MediSwipe";"Software ";"operating";2;1997-01-01 00:00:00;2013-05-24 00:00:00;0
"1500000";"Medisyn Technologies";"Biotechnology ";"operating";1;1999-01-01 00:00:00;2005-02-17 00:00:00;0
"625000";"Medisync Bioservices";"Biotechnology ";"operating";1;2006-01-01 00:00:00;2010-08-16 00:00:00;0
"3600000";"Meditope Biosciences";"Biotechnology ";"operating";1;2011-01-01 00:00:00;2013-07-26 00:00:00;0
"50000";"Meditrina Pharmaceuticals, Inc";"Biotechnology ";"operating";1;2006-01-01 00:00:00;2010-12-27 00:00:00;0
"10000";"Medityplus";"Health Care ";"operating";1;2012-01-01 00:00:00;2013-08-27 00:00:00;0
"25000000";"Medium";"News ";"operating";1;2012-08-14 00:00:00;2014-01-28 00:00:00;0
"8070000";"Medivance";"Biotechnology ";"operating";1;1998-01-01 00:00:00;2009-06-25 00:00:00;0
"100000";"Medivantix Technologies";"Health Care ";"closed";1;2011-03-01 00:00:00;2011-03-01 00:00:00;1
"3000";"MediVision";"Consulting ";"closed";1;2010-10-01 00:00:00;2010-10-01 00:00:00;1
"22745000";"Medivo";"Enterprise Software ";"operating";3;2010-01-08 00:00:00;2011-08-18 00:00:00;0
"1275388";"Medlert";"Health and Wellness ";"operating";3;2011-01-01 00:00:00;2012-01-01 00:00:00;0
"250000";"Medlio";"Health Care ";"operating";1;2013-01-04 00:00:00;2013-06-01 00:00:00;0
"10750000";"MedManage Systems";"Health Care ";"acquired";1;1999-01-01 00:00:00;2006-04-12 00:00:00;0
"4000000";"MedNet Solutions";"Software ";"operating";1;2000-01-01 00:00:00;2014-07-14 00:00:00;0
"2500000";"MEDOP";"Biotechnology ";"operating";1;2005-01-01 00:00:00;2010-05-24 00:00:00;0
"100000";"MedPAC Technologies";"Health Care Information Technology ";"operating";1;2012-01-01 00:00:00;2013-06-01 00:00:00;0
"550000";"MedPassage";"Hospitals ";"operating";1;2012-01-01 00:00:00;2012-11-01 00:00:00;0
"2486458";"MedPlexus";"Biotechnology ";"operating";1;2000-01-01 00:00:00;2009-07-27 00:00:00;0
"150000";"Medprex";"Health and Insurance ";"operating";1;2013-01-01 00:00:00;2013-01-01 00:00:00;0
"25727000";"MedPro";"Biotechnology ";"operating";2;1995-01-01 00:00:00;2010-09-08 00:00:00;0
"2026196";"Medrio";"Software ";"operating";1;2005-01-01 00:00:00;2011-10-31 00:00:00;0
"109300000";"Medrobotics";"Hardware ";"operating";6;2011-01-01 00:00:00;2011-11-21 00:00:00;0
"5600003";"MEDSEEK";"Software ";"operating";2;1996-01-01 00:00:00;2009-06-02 00:00:00;0
"2500000";"Medsign International";"Health and Wellness ";"operating";1;2009-01-01 00:00:00;2009-11-10 00:00:00;0
"849000";"MedSocket";"Health Care ";"operating";5;2012-01-01 00:00:00;2013-03-01 00:00:00;0
"24252578";"Medsphere Systems";"Software ";"operating";4;2002-01-01 00:00:00;2009-05-05 00:00:00;0
"50000";"MedStartr";"Medical Devices ";"operating";1;2012-05-22 00:00:00;2012-08-28 00:00:00;0
"4000000";"MedStatix, LLC";"Information Technology ";"operating";2;2013-01-01 00:00:00;2014-06-01 00:00:00;0
"200000";"Medstro";"Health Care ";"operating";1;2013-07-01 00:00:00;2013-08-01 00:00:00;0
"10200000";"Medsurant Monitoring";"Health and Wellness ";"operating";1;2011-01-01 00:00:00;2011-04-21 00:00:00;0
"90000000";"MedSynergies";"Consulting ";"acquired";2;1996-01-01 00:00:00;2011-01-18 00:00:00;0
"987000";"MedTel.com";"Search ";"operating";2;2011-01-01 00:00:00;2013-02-15 00:00:00;0
"1259804";"MedTel24";"Biotechnology ";"operating";2;2009-01-01 00:00:00;2011-07-20 00:00:00;0
"250000";"MedTera Solutions";"Advertising ";"operating";1;2010-01-01 00:00:00;2010-10-29 00:00:00;0
"100000";"Medtric Biotech";"Health Care ";"operating";1;2010-01-01 00:00:00;2013-03-14 00:00:00;0
"54500";"Medtrics Lab";"Biotechnology ";"operating";3;2013-01-01 00:00:00;2013-07-02 00:00:00;0
"28400000";"MedVentive";"Software ";"operating";6;1997-01-01 00:00:00;2006-10-10 00:00:00;0
"590000";"MedWhat";"Semantic Search ";"operating";2;2010-04-01 00:00:00;2011-04-15 00:00:00;0
"70000000";"Meebo";"Internet ";"acquired";5;2005-02-01 00:00:00;2005-10-01 00:00:00;0
"2400000";"MeeGenius";"Publishing ";"operating";2;2009-04-01 00:00:00;2012-08-10 00:00:00;0
"10000";"MEEP";"Software ";"operating";1;2008-01-01 00:00:00;2009-06-09 00:00:00;0
"688600";"MeetBall";"Travel ";"operating";1;2012-01-01 00:00:00;2014-07-29 00:00:00;0
"25000";"MeetCute";"Social Media ";"operating";1;2012-04-01 00:00:00;2012-04-01 00:00:00;0
"3000000";"MeetingSense Software";"Software ";"operating";1;2004-01-01 00:00:00;2007-07-29 00:00:00;0
"150000";"MeetMe";"Travel ";"closed";1;2010-10-01 00:00:00;2010-11-15 00:00:00;1
"17100000";"MeetMe, Inc.";"Apps ";"acquired";2;2005-04-01 00:00:00;2007-01-29 00:00:00;0
"500000";"MeetMeTix";"E-Commerce ";"operating";1;2011-04-25 00:00:00;2012-10-26 00:00:00;0
"5575000";"MeetMoi";"Social Media ";"operating";4;2007-01-01 00:00:00;2007-06-01 00:00:00;0
"18300000";"Meetup";"Curated Web ";"operating";5;2002-01-07 00:00:00;2002-12-01 00:00:00;0
"800000";"Meetyl";"SaaS ";"acquired";1;2012-10-01 00:00:00;2013-02-28 00:00:00;0
"25000000";"MeeVee";"Games ";"acquired";4;2000-07-01 00:00:00;2005-02-01 00:00:00;0
"15000";"meevl";"Social Media ";"operating";1;2011-06-01 00:00:00;2011-05-01 00:00:00;0
"10200000";"Meez";"Games ";"operating";3;2009-03-20 00:00:00;2005-01-01 00:00:00;0
"250000";"MeFeedia";"Apps ";"operating";1;2007-01-01 00:00:00;2008-03-19 00:00:00;0
"275000";"MegaBits";"Adventure Travel ";"operating";2;2012-12-10 00:00:00;2013-10-23 00:00:00;0
"1500000";"MegaHoot";"Networking ";"operating";1;2011-11-10 00:00:00;2011-11-10 00:00:00;0
"4806114";"MegaPath";"VoIP ";"acquired";1;1996-01-01 00:00:00;2010-07-16 00:00:00;0
"2225623";"Meggatel";"Mobile ";"closed";1;2011-01-01 00:00:00;2013-04-11 00:00:00;1
"7348141";"mEgo";"Curated Web ";"operating";5;2005-10-01 00:00:00;2006-05-01 00:00:00;0
"3000000";"Mela Artisans";"Fashion ";"operating";1;2010-01-01 00:00:00;2014-03-03 00:00:00;0
"100000";"Melboss";"Mobile ";"operating";1;2013-01-01 00:00:00;2014-01-31 00:00:00;0
"1000000";"Meldium";"Consumer Internet ";"acquired";1;2012-01-01 00:00:00;2013-07-17 00:00:00;0
